ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.0,187.0,28989.0,6.0,333.0,479.0,15.0,70.0,4.0,0
7.0,224.0,8722.0,9.0,7.0,375.0,15.0,65.0,3.0,0
8.0,227.0,12611.0,10.0,345.0,343.0,13.0,83.0,5.0,0
9.0,198.0,20129.0,5.0,330.0,356.0,12.0,46.0,3.0,0
8.0,212.0,12723.0,7.0,381.0,360.0,14.0,70.0,5.0,0
7.0,173.0,24446.0,7.0,7.0,572.0,12.0,56.0,5.0,0
6.0,182.0,18461.0,9.0,7.0,354.0,14.0,74.0,4.0,0
10.0,257.0,28704.0,8.0,326.0,552.0,9.0,7.0,4.0,0
8.0,223.0,14945.0,6.0,7.0,482.0,7.0,83.0,4.0,0
7.0,191.0,17541.0,9.0,7.0,324.0,19.0,62.0,4.0,0
10.0,244.0,17940.0,7.0,7.0,338.0,24.0,73.0,4.0,0
7.0,159.0,61227.0,4.0,313.0,377.0,17.0,82.0,4.0,0
6.0,183.0,17851.0,7.0,332.0,399.0,17.0,64.0,5.0,0
7.0,253.0,28865.0,9.0,365.0,480.0,16.0,71.0,5.0,0
8.0,229.0,28967.0,6.0,7.0,362.0,15.0,61.0,4.0,0
4.0,116.0,17102.0,9.0,323.0,361.0,8.0,71.0,4.0,0
8.0,233.0,23673.0,8.0,7.0,233.0,18.0,61.0,5.0,0
7.0,244.0,20977.0,7.0,350.0,488.0,10.0,84.0,4.0,0
6.0,170.0,17122.0,10.0,375.0,379.0,11.0,63.0,6.0,0
6.0,178.0,41243.0,7.0,7.0,487.0,13.0,65.0,4.0,0
6.0,191.0,17638.0,11.0,7.0,462.0,13.0,45.0,5.0,0
4.0,131.0,19640.0,8.0,305.0,457.0,17.0,82.0,4.0,0
8.0,254.0,16643.0,11.0,7.0,556.0,15.0,82.0,4.0,0
7.0,214.0,11695.0,9.0,376.0,357.0,15.0,80.0,4.0,0
8.0,194.0,20019.0,8.0,374.0,375.0,11.0,29.0,4.0,0
7.0,206.0,24820.0,7.0,329.0,386.0,9.0,70.0,4.0,0
8.0,192.0,17046.0,9.0,347.0,266.0,16.0,83.0,4.0,0
7.0,120.0,22331.0,8.0,351.0,472.0,17.0,63.0,5.0,0
5.0,155.0,19004.0,6.0,306.0,518.0,16.0,97.0,4.0,0
6.0,165.0,30021.0,8.0,334.0,494.0,17.0,70.0,5.0,0
6.0,163.0,19231.0,7.0,339.0,468.0,20.0,62.0,3.0,0
9.0,185.0,41801.0,3.0,337.0,461.0,14.0,42.0,5.0,0
10.0,244.0,24756.0,5.0,300.0,388.0,15.0,71.0,4.0,0
7.0,227.0,32102.0,4.0,322.0,433.0,12.0,57.0,4.0,0
8.0,222.0,25476.0,10.0,7.0,373.0,12.0,52.0,5.0,0
7.0,225.0,16242.0,8.0,350.0,332.0,13.0,60.0,3.0,0
7.0,218.0,37820.0,8.0,7.0,368.0,15.0,36.0,3.0,0
5.0,150.0,27548.0,8.0,296.0,522.0,16.0,44.0,3.0,0
6.0,182.0,13464.0,8.0,7.0,402.0,13.0,53.0,4.0,0
10.0,277.0,18743.0,9.0,361.0,458.0,22.0,94.0,5.0,0
3.0,121.0,13691.0,7.0,328.0,261.0,18.0,55.0,3.0,0
10.0,287.0,7106.0,10.0,322.0,438.0,13.0,79.0,5.0,0
6.0,186.0,5157.0,8.0,338.0,570.0,15.0,7.0,5.0,0
7.0,230.0,28631.0,9.0,302.0,437.0,12.0,79.0,4.0,0
9.0,256.0,26912.0,6.0,275.0,468.0,12.0,90.0,4.0,0
5.0,170.0,7029.0,9.0,318.0,290.0,8.0,64.0,4.0,0
9.0,218.0,14799.0,6.0,366.0,417.0,9.0,73.0,5.0,0
8.0,228.0,27405.0,6.0,7.0,495.0,9.0,56.0,4.0,0
8.0,230.0,13198.0,6.0,334.0,605.0,15.0,103.0,4.0,0
9.0,230.0,18254.0,6.0,7.0,295.0,13.0,92.0,5.0,0
7.0,228.0,18593.0,6.0,7.0,475.0,14.0,54.0,4.0,0
5.0,154.0,9560.0,8.0,350.0,497.0,11.0,61.0,4.0,0
6.0,212.0,4440.0,10.0,7.0,317.0,18.0,54.0,3.0,0
6.0,147.0,19272.0,6.0,316.0,470.0,12.0,62.0,4.0,0
8.0,165.0,17645.0,7.0,7.0,634.0,22.0,33.0,5.0,0
12.0,298.0,17083.0,6.0,7.0,400.0,14.0,64.0,4.0,0
9.0,270.0,12138.0,11.0,360.0,438.0,16.0,68.0,6.0,0
4.0,113.0,40529.0,6.0,7.0,392.0,16.0,69.0,4.0,0
6.0,149.0,28628.0,5.0,7.0,466.0,12.0,66.0,4.0,0
8.0,238.0,18419.0,8.0,308.0,396.0,13.0,83.0,5.0,0
9.0,192.0,21769.0,5.0,387.0,436.0,12.0,56.0,4.0,0
8.0,223.0,26031.0,7.0,7.0,368.0,14.0,70.0,3.0,0
5.0,192.0,17739.0,9.0,310.0,413.0,12.0,89.0,5.0,0
6.0,184.0,10112.0,7.0,309.0,442.0,11.0,78.0,4.0,0
3.0,141.0,16018.0,8.0,7.0,581.0,11.0,95.0,4.0,0
6.0,149.0,14468.0,6.0,7.0,427.0,14.0,56.0,2.0,0
7.0,236.0,8214.0,9.0,7.0,501.0,12.0,92.0,5.0,0
7.0,206.0,18321.0,7.0,298.0,494.0,14.0,71.0,5.0,0
5.0,137.0,28392.0,8.0,7.0,386.0,14.0,74.0,4.0,0
8.0,239.0,11636.0,4.0,276.0,406.0,15.0,7.0,3.0,0
8.0,225.0,16404.0,7.0,313.0,413.0,15.0,33.0,2.0,0
5.0,167.0,24930.0,8.0,334.0,400.0,18.0,70.0,3.0,0
5.0,156.0,14401.0,9.0,7.0,484.0,8.0,55.0,4.0,0
7.0,189.0,32359.0,6.0,341.0,491.0,13.0,62.0,3.0,0
7.0,197.0,27023.0,6.0,7.0,498.0,19.0,60.0,4.0,0
6.0,170.0,16079.0,5.0,332.0,312.0,16.0,54.0,4.0,0
9.0,248.0,17417.0,7.0,343.0,506.0,20.0,59.0,2.0,0
7.0,131.0,17430.0,6.0,322.0,525.0,15.0,75.0,6.0,0
9.0,278.0,14180.0,8.0,318.0,335.0,17.0,48.0,4.0,0
11.0,275.0,21558.0,6.0,350.0,331.0,13.0,7.0,5.0,0
7.0,196.0,11877.0,10.0,365.0,364.0,15.0,41.0,5.0,0
6.0,184.0,20412.0,10.0,336.0,368.0,11.0,67.0,4.0,0
6.0,179.0,24196.0,7.0,321.0,526.0,13.0,60.0,2.0,0
6.0,189.0,30454.0,6.0,298.0,477.0,15.0,47.0,4.0,0
9.0,198.0,20098.0,6.0,344.0,556.0,9.0,79.0,4.0,0
7.0,196.0,17465.0,6.0,355.0,301.0,13.0,81.0,3.0,0
7.0,252.0,20197.0,3.0,351.0,455.0,12.0,69.0,5.0,0
8.0,191.0,16410.0,6.0,7.0,403.0,14.0,95.0,4.0,0
7.0,250.0,4425.0,8.0,293.0,268.0,18.0,68.0,4.0,0
6.0,163.0,48176.0,7.0,300.0,345.0,5.0,56.0,5.0,0
2.0,130.0,11684.0,10.0,301.0,504.0,9.0,76.0,4.0,0
8.0,215.0,17017.0,7.0,336.0,484.0,15.0,66.0,4.0,0
7.0,225.0,24742.0,9.0,7.0,402.0,16.0,87.0,4.0,0
5.0,136.0,23031.0,6.0,359.0,567.0,12.0,61.0,4.0,0
8.0,248.0,27824.0,7.0,343.0,433.0,19.0,53.0,6.0,0
8.0,213.0,16770.0,5.0,292.0,478.0,14.0,82.0,4.0,0
9.0,202.0,25522.0,4.0,327.0,462.0,17.0,104.0,4.0,0
6.0,207.0,11339.0,9.0,317.0,532.0,12.0,48.0,4.0,0
7.0,191.0,14702.0,7.0,314.0,525.0,13.0,108.0,3.0,0
8.0,237.0,18882.0,4.0,7.0,385.0,15.0,56.0,3.0,0
7.0,232.0,21461.0,9.0,361.0,375.0,12.0,67.0,4.0,0
5.0,153.0,13491.0,7.0,339.0,524.0,14.0,69.0,5.0,0
7.0,181.0,30050.0,8.0,360.0,378.0,18.0,7.0,4.0,0
4.0,174.0,22581.0,13.0,289.0,600.0,8.0,50.0,5.0,0
7.0,169.0,23134.0,8.0,337.0,330.0,15.0,58.0,4.0,0
8.0,208.0,24975.0,7.0,7.0,453.0,13.0,60.0,4.0,0
6.0,188.0,16113.0,8.0,7.0,363.0,12.0,75.0,4.0,0
5.0,160.0,32887.0,8.0,7.0,337.0,23.0,76.0,4.0,0
3.0,145.0,7409.0,12.0,337.0,434.0,10.0,7.0,4.0,0
7.0,186.0,31529.0,6.0,335.0,381.0,19.0,76.0,4.0,0
8.0,200.0,22411.0,5.0,343.0,593.0,12.0,75.0,3.0,0
4.0,156.0,13351.0,9.0,322.0,388.0,8.0,78.0,3.0,0
7.0,214.0,10040.0,10.0,384.0,487.0,19.0,51.0,3.0,0
9.0,246.0,21180.0,8.0,343.0,753.0,17.0,60.0,3.0,0
5.0,160.0,9265.0,9.0,359.0,465.0,11.0,68.0,4.0,0
8.0,183.0,25337.0,4.0,362.0,315.0,12.0,65.0,3.0,0
7.0,173.0,30656.0,5.0,7.0,526.0,15.0,58.0,4.0,0
6.0,175.0,25258.0,8.0,263.0,377.0,16.0,7.0,6.0,0
7.0,190.0,20278.0,7.0,7.0,315.0,10.0,47.0,5.0,1
6.0,172.0,16431.0,7.0,388.0,419.0,12.0,86.0,3.0,1
8.0,239.0,15327.0,9.0,373.0,425.0,18.0,7.0,4.0,1
6.0,173.0,19617.0,7.0,322.0,392.0,18.0,46.0,3.0,1
7.0,200.0,26297.0,7.0,354.0,398.0,22.0,52.0,4.0,1
7.0,153.0,20390.0,3.0,331.0,460.0,15.0,70.0,4.0,1
6.0,111.0,15414.0,7.0,348.0,278.0,13.0,74.0,4.0,1
8.0,192.0,38468.0,7.0,291.0,449.0,13.0,59.0,4.0,1
7.0,233.0,36640.0,10.0,435.0,338.0,17.0,61.0,5.0,1
5.0,143.0,729.0,8.0,7.0,497.0,15.0,60.0,4.0,1
9.0,227.0,34354.0,6.0,231.0,422.0,16.0,93.0,4.0,1
6.0,152.0,12357.0,8.0,342.0,471.0,16.0,58.0,4.0,1
6.0,195.0,19331.0,9.0,343.0,426.0,17.0,85.0,4.0,1
9.0,247.0,27960.0,6.0,309.0,434.0,21.0,44.0,4.0,1
7.0,211.0,17507.0,7.0,302.0,304.0,13.0,64.0,3.0,1
6.0,209.0,12150.0,9.0,7.0,325.0,13.0,33.0,2.0,1
8.0,222.0,40484.0,6.0,302.0,564.0,12.0,52.0,5.0,1
7.0,239.0,14708.0,9.0,451.0,366.0,15.0,53.0,3.0,1
5.0,134.0,22520.0,8.0,403.0,372.0,11.0,69.0,3.0,1
6.0,160.0,21533.0,8.0,272.0,510.0,11.0,100.0,3.0,1
6.0,154.0,14575.0,8.0,7.0,388.0,14.0,76.0,3.0,1
7.0,160.0,26562.0,7.0,322.0,373.0,11.0,57.0,5.0,1
7.0,210.0,24910.0,7.0,7.0,502.0,16.0,76.0,4.0,1
7.0,161.0,13943.0,8.0,381.0,344.0,15.0,76.0,4.0,1
7.0,226.0,17679.0,7.0,378.0,527.0,14.0,88.0,5.0,1
6.0,152.0,25420.0,8.0,313.0,494.0,15.0,77.0,3.0,1
7.0,211.0,20003.0,7.0,7.0,525.0,14.0,50.0,4.0,1
4.0,144.0,17384.0,9.0,7.0,402.0,14.0,56.0,3.0,1
7.0,175.0,21607.0,7.0,309.0,658.0,9.0,69.0,4.0,1
7.0,233.0,22604.0,7.0,368.0,412.0,17.0,63.0,4.0,1
7.0,177.0,19486.0,8.0,412.0,277.0,17.0,34.0,4.0,1
7.0,197.0,22528.0,5.0,400.0,422.0,16.0,48.0,5.0,1
9.0,245.0,14255.0,7.0,316.0,501.0,18.0,57.0,3.0,1
7.0,113.0,9944.0,6.0,354.0,415.0,20.0,23.0,4.0,1
8.0,243.0,12716.0,5.0,371.0,562.0,15.0,62.0,4.0,1
7.0,158.0,13712.0,6.0,7.0,290.0,13.0,60.0,5.0,1
7.0,158.0,31177.0,7.0,7.0,532.0,11.0,60.0,4.0,1
6.0,159.0,27284.0,7.0,329.0,318.0,14.0,36.0,3.0,1
7.0,232.0,26421.0,10.0,418.0,443.0,16.0,61.0,3.0,1
5.0,153.0,20117.0,9.0,391.0,418.0,12.0,68.0,4.0,1
6.0,184.0,40848.0,7.0,332.0,563.0,22.0,59.0,4.0,1
7.0,232.0,15873.0,6.0,313.0,366.0,10.0,60.0,5.0,1
6.0,156.0,15671.0,8.0,7.0,572.0,18.0,74.0,2.0,1
5.0,154.0,23028.0,8.0,423.0,490.0,18.0,70.0,5.0,1
6.0,186.0,37283.0,8.0,7.0,411.0,16.0,85.0,3.0,1
6.0,167.0,16364.0,8.0,312.0,373.0,22.0,91.0,3.0,1
8.0,194.0,20512.0,7.0,7.0,395.0,14.0,39.0,5.0,1
6.0,200.0,25366.0,9.0,7.0,526.0,11.0,54.0,5.0,1
6.0,180.0,7991.0,6.0,377.0,387.0,15.0,75.0,6.0,1
7.0,180.0,47591.0,8.0,7.0,549.0,14.0,58.0,4.0,1
7.0,196.0,39251.0,8.0,317.0,488.0,15.0,42.0,4.0,1
7.0,213.0,19236.0,8.0,7.0,424.0,13.0,50.0,4.0,1
6.0,186.0,17258.0,7.0,330.0,326.0,12.0,48.0,4.0,1
6.0,161.0,13887.0,8.0,367.0,450.0,19.0,64.0,2.0,1
6.0,208.0,23347.0,9.0,7.0,337.0,14.0,7.0,4.0,1
6.0,190.0,14642.0,10.0,399.0,449.0,17.0,74.0,5.0,1
7.0,161.0,23469.0,8.0,7.0,449.0,14.0,70.0,4.0,1
7.0,197.0,26678.0,7.0,270.0,376.0,13.0,70.0,4.0,1
8.0,205.0,17796.0,7.0,307.0,371.0,17.0,33.0,4.0,1
9.0,264.0,38413.0,8.0,275.0,437.0,18.0,75.0,5.0,1
8.0,225.0,6880.0,8.0,419.0,361.0,12.0,73.0,4.0,1
7.0,149.0,15931.0,7.0,276.0,368.0,15.0,63.0,5.0,1
8.0,191.0,16472.0,7.0,7.0,355.0,15.0,63.0,2.0,1
8.0,244.0,30567.0,8.0,308.0,310.0,23.0,62.0,3.0,1
9.0,236.0,12855.0,6.0,276.0,330.0,13.0,56.0,4.0,1
7.0,217.0,18980.0,8.0,359.0,385.0,14.0,53.0,4.0,1
5.0,114.0,32858.0,7.0,365.0,533.0,16.0,46.0,5.0,1
5.0,153.0,22778.0,7.0,7.0,523.0,16.0,86.0,2.0,1
5.0,112.0,11289.0,6.0,389.0,315.0,13.0,81.0,5.0,1
5.0,159.0,38633.0,8.0,376.0,448.0,17.0,59.0,3.0,1
9.0,225.0,21380.0,5.0,228.0,432.0,16.0,52.0,4.0,1
7.0,219.0,26012.0,6.0,395.0,483.0,20.0,47.0,4.0,1
8.0,262.0,21293.0,7.0,350.0,539.0,18.0,72.0,4.0,1
7.0,189.0,32874.0,7.0,334.0,337.0,15.0,68.0,5.0,1
7.0,208.0,17835.0,9.0,351.0,278.0,10.0,52.0,6.0,1
7.0,190.0,20666.0,7.0,7.0,485.0,10.0,87.0,3.0,1
9.0,187.0,13688.0,6.0,254.0,393.0,12.0,53.0,3.0,1
10.0,254.0,12491.0,6.0,291.0,576.0,12.0,81.0,3.0,1
5.0,186.0,36026.0,10.0,343.0,348.0,14.0,7.0,4.0,1
6.0,208.0,36874.0,8.0,405.0,511.0,14.0,85.0,4.0,1
9.0,229.0,33013.0,8.0,7.0,329.0,17.0,7.0,4.0,1
7.0,178.0,27469.0,6.0,314.0,401.0,14.0,87.0,4.0,1
8.0,215.0,27173.0,6.0,253.0,490.0,12.0,65.0,3.0,1
7.0,222.0,18407.0,8.0,7.0,395.0,9.0,80.0,4.0,1
6.0,186.0,25927.0,8.0,322.0,491.0,11.0,52.0,5.0,1
6.0,210.0,37923.0,7.0,7.0,217.0,12.0,40.0,5.0,1
5.0,170.0,30302.0,7.0,413.0,386.0,17.0,70.0,3.0,1
9.0,206.0,15189.0,3.0,284.0,406.0,19.0,66.0,2.0,1
7.0,163.0,14230.0,7.0,324.0,442.0,10.0,90.0,4.0,1
4.0,135.0,29345.0,8.0,351.0,402.0,12.0,84.0,4.0,1
8.0,217.0,23557.0,6.0,334.0,451.0,9.0,40.0,3.0,1
8.0,220.0,14444.0,8.0,300.0,339.0,18.0,67.0,4.0,1
5.0,146.0,14905.0,10.0,393.0,459.0,10.0,52.0,5.0,1
5.0,152.0,24791.0,6.0,389.0,308.0,13.0,52.0,4.0,1
7.0,170.0,20169.0,5.0,378.0,513.0,16.0,65.0,5.0,1
5.0,167.0,19806.0,8.0,426.0,352.0,15.0,69.0,5.0,1
10.0,226.0,30740.0,7.0,7.0,278.0,14.0,69.0,5.0,1
7.0,177.0,18543.0,7.0,278.0,428.0,15.0,86.0,5.0,1
7.0,241.0,22657.0,7.0,7.0,316.0,16.0,46.0,4.0,1
7.0,182.0,22665.0,7.0,7.0,522.0,11.0,76.0,3.0,1
8.0,208.0,20109.0,6.0,236.0,528.0,14.0,75.0,5.0,1
8.0,230.0,15078.0,7.0,7.0,447.0,12.0,78.0,4.0,1
7.0,115.0,13678.0,10.0,442.0,524.0,11.0,71.0,3.0,1
7.0,250.0,22431.0,8.0,7.0,463.0,8.0,80.0,5.0,1
7.0,181.0,15433.0,7.0,326.0,481.0,20.0,62.0,4.0,1
7.0,257.0,13766.0,5.0,290.0,385.0,18.0,58.0,4.0,1
7.0,180.0,30722.0,7.0,285.0,393.0,8.0,63.0,3.0,1
7.0,179.0,31461.0,8.0,303.0,415.0,19.0,7.0,3.0,1
8.0,196.0,28327.0,5.0,281.0,589.0,18.0,71.0,5.0,1
9.0,279.0,21963.0,8.0,334.0,386.0,9.0,7.0,6.0,1
7.0,235.0,31409.0,7.0,284.0,429.0,22.0,87.0,5.0,1
7.0,168.0,26149.0,9.0,424.0,445.0,11.0,52.0,4.0,1
10.0,270.0,10194.0,8.0,298.0,580.0,13.0,51.0,3.0,1
7.0,184.0,41408.0,6.0,7.0,398.0,13.0,69.0,3.0,1
7.0,242.0,7764.0,8.0,441.0,488.0,18.0,45.0,4.0,1
9.0,205.0,13121.0,7.0,263.0,399.0,19.0,68.0,4.0,1
6.0,237.0,26188.0,9.0,329.0,471.0,16.0,69.0,3.0,1
6.0,227.0,16174.0,8.0,411.0,356.0,10.0,82.0,5.0,1
6.0,192.0,19240.0,9.0,400.0,459.0,10.0,52.0,4.0,1
7.0,170.0,14053.0,8.0,7.0,544.0,14.0,77.0,3.0,1
7.0,198.0,35274.0,5.0,300.0,448.0,12.0,63.0,4.0,1
7.0,196.0,22445.0,7.0,7.0,484.0,12.0,58.0,5.0,1
5.0,148.0,39660.0,8.0,7.0,499.0,15.0,84.0,3.0,1
9.0,228.0,29706.0,6.0,257.0,518.0,16.0,53.0,4.0,1
8.0,220.0,23978.0,7.0,360.0,462.0,13.0,103.0,5.0,1
9.0,274.0,38886.0,8.0,244.0,505.0,16.0,62.0,4.0,1
7.0,203.0,12353.0,7.0,381.0,436.0,15.0,68.0,4.0,1
8.0,249.0,13395.0,8.0,393.0,444.0,11.0,77.0,4.0,1
7.0,202.0,14111.0,9.0,341.0,291.0,16.0,64.0,4.0,1
7.0,217.0,32157.0,9.0,344.0,526.0,20.0,61.0,4.0,1
7.0,197.0,29772.0,6.0,7.0,322.0,14.0,51.0,5.0,1
8.0,211.0,26952.0,8.0,7.0,638.0,14.0,69.0,3.0,1
8.0,225.0,14813.0,8.0,357.0,341.0,15.0,56.0,3.0,1
6.0,182.0,31321.0,8.0,319.0,498.0,11.0,81.0,2.0,1
8.0,270.0,15762.0,8.0,7.0,491.0,7.0,79.0,3.0,1
7.0,182.0,16829.0,7.0,356.0,435.0,17.0,69.0,4.0,1
7.0,208.0,23495.0,6.0,275.0,465.0,6.0,57.0,3.0,1
7.0,180.0,21315.0,6.0,7.0,436.0,12.0,79.0,4.0,1
7.0,195.0,40612.0,7.0,290.0,518.0,16.0,72.0,3.0,1
6.0,167.0,12215.0,8.0,376.0,353.0,20.0,67.0,3.0,1
5.0,137.0,15041.0,8.0,410.0,455.0,14.0,72.0,4.0,1
7.0,192.0,25796.0,6.0,319.0,509.0,14.0,84.0,4.0,1
8.0,195.0,27415.0,5.0,232.0,530.0,12.0,70.0,4.0,1
7.0,203.0,17506.0,7.0,311.0,429.0,18.0,79.0,4.0,1
5.0,182.0,19015.0,9.0,447.0,390.0,11.0,64.0,4.0,1
7.0,207.0,17948.0,7.0,7.0,602.0,12.0,58.0,4.0,1
7.0,213.0,16680.0,5.0,367.0,359.0,6.0,47.0,5.0,1
7.0,260.0,26731.0,8.0,361.0,376.0,18.0,101.0,3.0,1
7.0,155.0,30037.0,6.0,252.0,312.0,14.0,78.0,4.0,1
7.0,226.0,18465.0,6.0,359.0,367.0,10.0,61.0,3.0,1
6.0,201.0,21021.0,10.0,391.0,437.0,15.0,67.0,4.0,1
7.0,199.0,17181.0,7.0,388.0,357.0,17.0,76.0,4.0,1
9.0,317.0,24498.0,8.0,357.0,477.0,12.0,69.0,5.0,1
7.0,169.0,17177.0,6.0,331.0,405.0,11.0,52.0,4.0,1
6.0,183.0,27418.0,10.0,379.0,597.0,12.0,79.0,4.0,1
9.0,264.0,15380.0,6.0,355.0,562.0,22.0,62.0,4.0,1
9.0,267.0,9929.0,6.0,352.0,543.0,11.0,66.0,5.0,1
4.0,186.0,9976.0,11.0,7.0,308.0,10.0,64.0,5.0,1
7.0,210.0,16702.0,7.0,321.0,405.0,19.0,92.0,4.0,1
14.0,188.0,13476.0,7.0,7.0,411.0,15.0,74.0,4.0,0
7.0,199.0,13163.0,6.0,351.0,437.0,19.0,53.0,2.0,0
7.0,176.0,26003.0,8.0,358.0,336.0,14.0,90.0,4.0,0
7.0,167.0,18622.0,7.0,353.0,334.0,13.0,48.0,4.0,0
6.0,191.0,14783.0,6.0,7.0,528.0,19.0,70.0,5.0,0
7.0,231.0,15630.0,7.0,298.0,406.0,12.0,50.0,4.0,0
8.0,176.0,12630.0,7.0,7.0,452.0,18.0,102.0,4.0,0
6.0,178.0,25591.0,7.0,7.0,445.0,9.0,71.0,3.0,0
11.0,147.0,27672.0,7.0,7.0,377.0,17.0,85.0,3.0,0
10.0,114.0,27913.0,9.0,340.0,490.0,9.0,65.0,4.0,0
4.0,226.0,27163.0,7.0,326.0,446.0,17.0,43.0,4.0,0
4.0,201.0,13122.0,7.0,375.0,403.0,23.0,76.0,4.0,0
4.0,254.0,40627.0,8.0,265.0,433.0,19.0,62.0,3.0,0
5.0,194.0,31796.0,8.0,327.0,431.0,12.0,56.0,4.0,0
8.0,205.0,19945.0,6.0,7.0,517.0,14.0,55.0,4.0,0
8.0,174.0,31017.0,8.0,270.0,438.0,9.0,52.0,4.0,0
8.0,199.0,28920.0,7.0,304.0,429.0,15.0,84.0,2.0,0
7.0,189.0,20082.0,7.0,369.0,368.0,15.0,101.0,4.0,0
7.0,206.0,8668.0,6.0,354.0,600.0,21.0,56.0,4.0,0
7.0,228.0,13902.0,6.0,282.0,403.0,18.0,67.0,4.0,0
9.0,258.0,11595.0,6.0,7.0,344.0,15.0,76.0,4.0,0
8.0,237.0,13159.0,5.0,7.0,548.0,17.0,74.0,5.0,0
4.0,210.0,32822.0,7.0,7.0,354.0,15.0,59.0,4.0,0
4.0,196.0,45050.0,9.0,324.0,493.0,9.0,85.0,5.0,0
4.0,178.0,27179.0,6.0,7.0,365.0,12.0,74.0,3.0,0
6.0,233.0,16488.0,6.0,294.0,386.0,19.0,77.0,5.0,0
9.0,225.0,25825.0,7.0,302.0,504.0,17.0,59.0,5.0,0
13.0,153.0,18465.0,7.0,335.0,451.0,17.0,86.0,3.0,0
7.0,185.0,20858.0,6.0,323.0,396.0,18.0,66.0,4.0,0
8.0,221.0,13742.0,6.0,288.0,461.0,13.0,67.0,5.0,0
7.0,221.0,7460.0,5.0,7.0,320.0,13.0,41.0,4.0,0
1.0,228.0,12937.0,6.0,320.0,495.0,12.0,61.0,5.0,0
7.0,183.0,32038.0,7.0,377.0,326.0,14.0,70.0,4.0,0
11.0,167.0,12887.0,8.0,7.0,590.0,16.0,7.0,4.0,0
7.0,245.0,23899.0,7.0,274.0,331.0,9.0,47.0,4.0,0
9.0,222.0,16545.0,6.0,7.0,411.0,16.0,67.0,4.0,0
7.0,162.0,11582.0,7.0,7.0,394.0,11.0,79.0,4.0,0
4.0,192.0,30593.0,7.0,327.0,544.0,11.0,73.0,4.0,0
7.0,243.0,321.0,5.0,336.0,361.0,20.0,87.0,3.0,0
3.0,191.0,28760.0,8.0,7.0,424.0,13.0,58.0,4.0,0
7.0,240.0,12318.0,6.0,259.0,482.0,15.0,79.0,5.0,0
8.0,231.0,17445.0,6.0,7.0,389.0,14.0,96.0,3.0,0
8.0,166.0,17182.0,7.0,383.0,364.0,19.0,76.0,3.0,0
10.0,195.0,19946.0,7.0,301.0,382.0,14.0,78.0,4.0,0
5.0,119.0,33892.0,8.0,407.0,325.0,17.0,73.0,4.0,0
4.0,228.0,24200.0,7.0,7.0,292.0,19.0,62.0,5.0,0
7.0,193.0,13853.0,7.0,359.0,480.0,10.0,7.0,4.0,0
6.0,230.0,27435.0,7.0,277.0,596.0,15.0,68.0,4.0,0
6.0,184.0,34920.0,7.0,344.0,282.0,15.0,63.0,4.0,0
6.0,223.0,24436.0,6.0,306.0,284.0,15.0,40.0,4.0,0
6.0,211.0,39430.0,8.0,349.0,390.0,13.0,85.0,4.0,0
7.0,210.0,15422.0,7.0,294.0,397.0,16.0,67.0,4.0,0
8.0,201.0,26473.0,7.0,7.0,432.0,14.0,33.0,4.0,0
8.0,191.0,9138.0,5.0,330.0,577.0,17.0,65.0,6.0,0
9.0,181.0,26062.0,9.0,327.0,379.0,18.0,48.0,5.0,0
7.0,163.0,8241.0,7.0,403.0,601.0,18.0,55.0,5.0,0
8.0,203.0,11174.0,6.0,395.0,338.0,16.0,48.0,4.0,0
12.0,175.0,19359.0,6.0,332.0,366.0,18.0,38.0,5.0,0
7.0,196.0,25367.0,7.0,312.0,435.0,12.0,76.0,5.0,0
8.0,211.0,11234.0,6.0,361.0,525.0,15.0,63.0,4.0,0
1.0,221.0,31145.0,8.0,334.0,439.0,21.0,7.0,3.0,0
8.0,225.0,8130.0,6.0,309.0,379.0,17.0,64.0,4.0,0
10.0,119.0,38781.0,9.0,380.0,512.0,15.0,59.0,3.0,0
10.0,212.0,13630.0,7.0,297.0,468.0,17.0,73.0,3.0,0
3.0,260.0,39233.0,8.0,303.0,403.0,11.0,69.0,4.0,0
7.0,201.0,29514.0,8.0,348.0,476.0,20.0,7.0,3.0,0
7.0,206.0,18844.0,7.0,363.0,556.0,8.0,67.0,4.0,0
7.0,220.0,26598.0,7.0,334.0,380.0,13.0,99.0,4.0,0
7.0,178.0,35044.0,8.0,357.0,382.0,18.0,71.0,4.0,0
6.0,183.0,38976.0,8.0,7.0,532.0,16.0,47.0,5.0,0
6.0,217.0,19324.0,6.0,283.0,358.0,15.0,42.0,4.0,0
6.0,162.0,23567.0,8.0,373.0,388.0,14.0,75.0,4.0,0
4.0,173.0,24028.0,8.0,391.0,445.0,20.0,60.0,4.0,0
4.0,229.0,26099.0,7.0,282.0,509.0,16.0,67.0,4.0,0
7.0,224.0,23565.0,8.0,280.0,487.0,9.0,69.0,3.0,0
11.0,178.0,25703.0,8.0,312.0,383.0,17.0,43.0,4.0,0
7.0,198.0,35884.0,7.0,7.0,470.0,11.0,58.0,4.0,0
11.0,196.0,14158.0,7.0,312.0,358.0,19.0,82.0,3.0,0
6.0,196.0,43111.0,7.0,282.0,326.0,15.0,51.0,5.0,0
7.0,184.0,20461.0,7.0,333.0,356.0,20.0,67.0,5.0,0
